Country Name,Country Code,is_oecd,Region,IncomeGroup,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Kazakhstan,KAZ,FALSE,Europe & Central Asia,Upper middle income,58.3675853659,58.7815853659,59.1990731707,59.6185609756,60.0360487805,60.4490243902,60.852,61.2394878049,61.6089756098,61.9564634146,62.2764634146,62.5649512195,62.8249512195,63.0604390244,63.2799268293,63.4923658537,63.7097560976,63.9405853659,64.191902439,64.4667317073,66.6243902439,66.706097561,66.787804878,67.662195122,68.5365853659,68.5365853659,68.9134146341,69.2902439024,68.8487804878,68.2902439024,68.3365853659,67.9829268293,67.7317073171,66.7268292683,65.6731707317,64.9195121951,64.1097560976,64.4634146341,64.5609756098,65.5195121951,65.5170731707,65.7682926829,65.9682926829,65.8658536585,65.887804878,65.9097560976,66.1609756098,66.5048780488,67.0219512195,68.4292682927,68.2953658537,68.98,69.61,70.45,71.62,,
Philippines,PHL,FALSE,East Asia & Pacific,Lower middle income,57.8119268293,58.1222682927,58.4288536585,58.7326097561,59.0330731707,59.3332682927,59.6362439024,59.9421219512,60.2454634146,60.5403414634,60.8132439024,61.0461707317,61.231097561,61.3689756098,61.4653414634,61.536195122,61.5995853659,61.6775121951,61.79,61.9455853659,62.1547560976,62.4210243902,62.7324146341,63.0733902439,63.4334390244,63.7985609756,64.1537317073,64.4879268293,64.7916341463,65.0593658537,65.2880731707,65.4812682927,65.6484634146,65.7996585366,65.9388536585,66.0705609756,66.1977560976,66.3214634146,66.4421707317,66.561902439,66.6821219512,66.8023902439,66.9216585366,67.0389268293,67.154195122,67.2664878049,67.3747560976,67.4790243902,67.5807804878,67.6810487805,67.7833170732,67.8906585366,68.0070731707,68.1315609756,68.2656341463,,
St. Vincent and the Grenadines,VCT,FALSE,Latin America & Caribbean,Upper middle income,57.7238780488,58.8096829268,59.8392195122,60.7823902439,61.6211463415,62.3474634146,62.9698292683,63.5147560976,64.0047317073,64.447195122,64.8425365854,65.1831463415,65.4689756098,65.7040487805,65.9024390244,66.086804878,66.2798536585,66.4992682927,66.7546097561,67.0483658537,67.3764146341,67.7255121951,68.0729268293,68.4030243902,68.7072926829,68.9823414634,69.2323658537,69.4650731707,69.6846341463,69.8900243902,70.0766585366,70.2374390244,70.3681463415,70.4666097561,70.5362682927,70.5775121951,70.5917804878,70.5876585366,70.5763170732,70.5693902439,70.5821219512,70.6293170732,70.7181463415,70.8491463415,71.0212926829,71.228902439,71.4602195122,71.6994146341,71.9317317073,72.1500731707,72.3463902439,72.5187560976,72.6718536585,72.8108780488,72.9368536585,,
"Micronesia, Fed. Sts.",FSM,FALSE,East Asia & Pacific,Lower middle income,57.5865853659,57.9855853659,58.3835853659,58.7815853659,59.1795853659,59.5785853659,59.9815853659,60.3875853659,60.7975853659,61.2115853659,61.6335853659,62.0705853659,62.5205853659,62.9755853659,63.4265853659,63.8545853659,64.2395853659,64.5675853659,64.8335853659,65.0365853659,65.1835853659,65.2895853659,65.3735853659,65.4535853659,65.5395853659,65.6365853659,65.7455853659,65.8585853659,65.9725853659,66.0845853659,66.1975853659,66.3101219512,66.4226585366,66.5357073171,66.6482439024,66.7597560976,66.8677073171,66.9716097561,67.072902439,67.1726341463,67.2752439024,67.3842682927,67.5037317073,67.6351463415,67.7760243902,67.9243658537,68.074195122,68.2204878049,68.3592682927,68.4895365854,68.6122682927,68.731,68.8507073171,68.9733902439,69.1010731707,,
Chile,CHL,TRUE,Latin America & Caribbean,High income,57.4582926829,57.9863414634,58.5153902439,59.0464390244,59.5780243902,60.110097561,60.6432195122,61.1753902439,61.7075853659,62.2383414634,62.7681463415,63.2965121951,63.822902439,64.3473414634,64.869804878,65.388804878,65.9053414634,66.417902439,66.9265121951,67.4316585366,67.9313414634,68.4280731707,68.9198536585,69.4076585366,69.891,70.3693902439,70.842804878,71.3107560976,71.7732439024,72.2292439024,72.6787804878,73.1213414634,73.5584390244,73.9885609756,74.4127073171,74.8303902439,75.2416097561,75.6463658537,76.0446585366,76.4359756098,76.8208292683,77.1987073171,77.5695853659,77.9329756098,78.2893902439,78.6382926829,78.9791707317,79.3135365854,79.640902439,79.960804878,80.275804878,80.5869756098,80.8948536585,81.1979268293,81.496195122,,
St. Lucia,LCA,FALSE,Latin America & Caribbean,Upper middle income,57.3037560976,58.061902439,58.7633414634,59.3900731707,59.9393902439,60.425,60.8725365854,61.3181463415,61.7901219512,62.3003902439,62.8525121951,63.4431707317,64.0537073171,64.6678780488,65.2787560976,65.8848292683,66.4879512195,67.088,67.6794146341,68.2503170732,68.7819512195,69.255097561,69.6574878049,69.9862195122,70.2422439024,70.4355121951,70.5842682927,70.7087317073,70.8256097561,70.9407317073,71.0494390244,71.1381707317,71.1945121951,71.2145121951,71.2051463415,71.1809512195,71.1574878049,71.1552926829,71.1913658537,71.2761707317,71.4230487805,71.642804878,71.9248536585,72.2547317073,72.6195609756,72.9990731707,73.3690731707,73.7118536585,74.0131463415,74.2660487805,74.471097561,74.6357073171,74.7776341463,74.9127073171,75.0468536585,,
Mexico,MEX,TRUE,Latin America & Caribbean,Upper middle income,57.0656341463,57.6561463415,58.1802439024,58.642902439,59.0555853659,59.4337073171,59.7932195122,60.1515365854,60.523097561,60.9193658537,61.3502439024,61.8191707317,62.3176585366,62.8378292683,63.3742682927,63.9201463415,64.4686097561,65.0128292683,65.5459268293,66.0630243902,66.5602195122,67.0370487805,67.4959268293,67.9407804878,68.3720243902,68.7926097561,69.2034390244,69.6074146341,70.0064878049,70.4015853659,70.7957317073,71.1909756098,71.5858292683,71.9778292683,72.3638536585,72.7397804878,73.098902439,73.4371463415,73.7514146341,74.0392439024,74.2997317073,74.5334878049,74.7447073171,74.9375121951,75.1154878049,75.282097561,75.4387804878,75.5879268293,75.7324634146,75.8774146341,76.0267804878,76.1856585366,76.354097561,76.5326585366,76.7218536585,,
Colombia,COL,FALSE,Latin America & Caribbean,Upper middle income,56.7167560976,57.2477317073,57.7392195122,58.2007560976,58.6412682927,59.0621707317,59.4633414634,59.8402195122,60.1957804878,60.5370487805,60.873195122,61.2113902439,61.5607804878,61.9283902439,62.3216097561,62.7521463415,63.2321219512,63.7582682927,64.3189756098,64.9003414634,65.4781707317,66.0249268293,66.5200731707,66.9469268293,67.2995365854,67.5742926829,67.776804878,67.929195122,68.0547317073,68.1709756098,68.297195122,68.4513170732,68.6402195122,68.8656341463,69.1295853659,69.4269268293,69.7483658537,70.075,70.3949512195,70.7005609756,70.9887073171,71.2603902439,71.5217317073,71.776902439,72.0249512195,72.2639268293,72.4914390244,72.7055121951,72.9071707317,73.0969512195,73.2778536585,73.454804878,73.6307804878,73.8097317073,73.9931463415,,
French Polynesia,PYF,FALSE,East Asia & Pacific,High income,56.3570487805,56.7846341463,57.1706585366,57.5460731707,57.9298780488,58.331195122,58.7461219512,59.156804878,59.5493170732,59.9251463415,60.2802439024,60.6130487805,60.9289268293,61.239195122,61.5572439024,61.9103658537,62.3288780488,62.8242682927,63.3955853659,64.0324634146,64.7055609756,65.3776097561,66.0093902439,66.5726341463,67.0545365854,67.4518780488,67.7743902439,68.0499512195,68.3073414634,68.5617317073,68.8286097561,69.1207804878,69.4403414634,69.7845609756,70.1549268293,70.5442195122,70.9433658537,71.3390487805,71.723804878,72.0933902439,72.45,72.8006829268,73.1526341463,73.5105609756,73.8703170732,74.2266829268,74.5699512195,74.8919756098,75.1866585366,75.4534634146,75.6953902439,75.9170243902,76.1270243902,76.3340731707,76.5416829268,,
Tajikistan,TJK,FALSE,Europe & Central Asia,Lower middle income,56.1535365854,56.5626097561,56.9746829268,57.3887560976,57.8018292683,58.2094146341,58.6085365854,58.9931707317,59.3608292683,59.7075121951,60.0292195122,60.3239756098,60.5942682927,60.8415609756,61.0693170732,61.2809512195,61.4803414634,61.6714634146,61.857804878,62.042902439,62.233902439,62.4415365854,62.6624390244,62.8870731707,63.1028780488,63.2769756098,63.3734146341,63.3734146341,63.2763658537,63.0958780488,62.8647804878,62.6275365854,62.433195122,62.3181463415,62.3015853659,62.3874878049,62.563195122,62.7973414634,63.0656829268,63.3636341463,63.6952926829,64.0748292683,64.510902439,65.002,65.5370243902,66.0972195122,66.661804878,67.2074878049,67.7145853659,68.1705365854,68.5633902439,68.8917804878,69.1669756098,69.4001707317,69.5979756098,,
Kyrgyz Republic,KGZ,FALSE,Europe & Central Asia,Lower middle income,56.1280731707,56.5641219512,57.0026585366,57.443195122,57.8822439024,58.3152682927,58.7382926829,59.1463170732,59.5358536585,59.9038780488,60.244902439,60.5544146341,60.8354146341,61.092902439,61.332902439,61.5648536585,61.7972439024,62.0400731707,62.300902439,62.5857560976,62.9037804878,63.2636341463,63.6588780488,64.0775121951,64.5049268293,64.9189512195,65.2937804878,65.611195122,65.8585853659,67.9073170732,68.2975609756,68.5512195122,68.1024390244,67.1926829268,66.0390243902,65.7902439024,66.543902439,66.8926829268,67.0512195122,68.656097561,68.5585365854,68.7073170732,68.156097561,68.256097561,68.1536585366,67.956097561,67.6951219512,67.8951219512,68.4512195122,69.1024390244,69.3,69.6024390244,70.0024390244,70.2024390244,70.4024390244,,
Latin America & Caribbean,LCN,FALSE,,,56.0442330575,56.5313083846,57.0000828818,57.4506945226,57.885745551,58.3094425161,58.7280022293,59.1463381821,59.5674753977,59.992848168,60.4205944344,60.8462796082,61.2635661264,61.6689512327,62.060862198,62.4403083999,62.8107101392,63.1768646774,63.5421931004,63.9084679486,64.2752489657,64.640903072,65.0041191727,65.3596515092,65.7115067418,66.0581596479,66.3997481978,66.7389088825,67.0751840638,67.4138099539,67.7579261618,68.112326199,68.4792243587,68.8560059274,69.2428608071,69.635432839,70.0293378528,70.4188086921,70.7959375622,71.1582181749,71.5072341897,71.8273008413,72.1288560282,72.4079783646,72.6697204126,72.9168304384,73.1525829842,73.3790228456,73.5968127904,73.8180741288,74.0389656789,74.2633354737,74.4874966584,74.7136401069,74.9419645189,,
Fiji,FJI,FALSE,East Asia & Pacific,Upper middle income,55.9584878049,56.3927317073,56.8174634146,57.2321707317,57.6388536585,58.0360243902,58.426195122,58.8083414634,59.1824878049,59.5486097561,59.9062439024,60.2523902439,60.5880243902,60.9121463415,61.2262195122,61.5321707317,61.8329756098,62.1295853659,62.4239756098,62.7176585366,63.0086341463,63.2964634146,63.5781707317,63.8533414634,64.1199756098,64.379097561,64.6297073171,64.8732926829,65.1113414634,65.3438536585,65.5708536585,65.7933170732,66.0112439024,66.2241463415,66.4335365854,66.638902439,66.8402439024,67.0375609756,67.2308536585,67.4201219512,67.6058536585,67.788,67.967097561,68.1431463415,68.3176829268,68.4917804878,68.6665121951,68.8434146341,69.0220243902,69.2028536585,69.3843658537,69.565,69.7432195122,69.9179268293,70.0891219512,,
Latin America & Caribbean (excluding high income),LAC,FALSE,,,55.6597017619,56.1555506901,56.6324262956,57.0905008453,57.5327304996,57.963511137,58.3891904993,58.8150089694,59.2438049088,59.6767033687,60.1114138483,60.5432123036,60.9656096511,61.3749277286,61.7698821923,62.1517769656,62.5242575981,62.8926350722,63.2602837482,63.6292463617,63.9989199996,64.3674225652,64.7332792157,65.090832344,65.4446152752,65.7932148742,66.1368661436,66.4787283972,66.8179011205,67.1602630507,67.508687435,67.8679369191,68.2402060652,68.6220285484,69.0138458232,69.4110236293,69.8089256981,70.2019023912,70.5817415188,70.9460673969,71.2897829961,71.6101006748,71.9092484629,72.1877959304,72.4498487839,72.6968381295,72.9317392714,73.1580129361,73.3791959717,73.5986003115,73.8185897665,74.0408752714,74.264863744,74.4901286204,74.7173629179,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,FALSE,,,55.6231029089,56.112537394,56.5819938145,57.0318073115,57.4652085628,57.887054555,58.3041039683,58.7219320118,59.1437390453,59.5706376704,60.0004147684,60.4282742827,60.8477331891,61.2552486283,61.6499142934,62.0332547216,62.4090156327,62.7823422036,63.1564546545,63.5332022257,63.9117150608,64.2901380948,64.6666424961,65.0354474729,65.4004632805,65.7602066455,66.1149226902,66.4677436632,66.8178955548,67.1709565866,67.5294296632,67.8975583437,68.2772519141,68.6649763687,69.0611530463,69.4614350561,69.8617023488,70.2568715249,70.6392454069,71.0064326145,71.3533453796,71.676889898,71.9788798401,72.2599642498,72.5241734906,72.7732768231,73.0106295229,73.2400064382,73.4650541051,73.688928115,73.9138706823,74.1412682563,74.3701806107,74.5998852993,74.830975616,,
Thailand,THA,FALSE,East Asia & Pacific,Upper middle income,54.6993170732,55.2327317073,55.7452195122,56.2323902439,56.6942439024,57.1357804878,57.5663658537,57.9998292683,58.4450243902,58.9074146341,59.3905365854,59.8938536585,60.4120243902,60.9381219512,61.468195122,61.9942682927,62.5043658537,62.9959756098,63.4746341463,63.9484146341,64.4464390244,65.0073902439,65.6472926829,66.362097561,67.1311707317,67.9077804878,68.6316097561,69.249902439,69.7275121951,70.0524146341,70.2306097561,70.2872439024,70.2730731707,70.2374390244,70.2070243902,70.2006097561,70.2278780488,70.2823902439,70.3626341463,70.4755609756,70.6340731707,70.8490487805,71.1182439024,71.4339268293,71.7864634146,72.1572682927,72.5257317073,72.8744390244,73.1884390244,73.4617317073,73.6943658537,73.8923902439,74.071902439,74.2469268293,74.4220243902,,
Small states,SST,FALSE,,,54.6681410968,55.1369983727,55.5866271749,55.9971121544,56.3913280291,56.7507089827,57.0702922779,57.3833415756,57.6871440077,57.9867707615,58.2945810365,58.594976811,58.9010978478,59.1852827916,59.4648627365,59.7656194765,60.09465791,60.4333098129,60.8110371211,61.2018005986,61.5914376431,61.9628501115,62.3821054847,62.6555883577,62.9333849851,63.1879401678,63.4638710315,63.7614801897,63.8925226673,64.041012329,64.1539352766,64.2514544562,64.3061614533,64.1656953102,63.989143911,63.8808797577,63.7853155286,63.6125923371,63.2782305682,63.0956861215,62.9922506032,62.9414365833,63.1087123739,63.2781499096,63.6486203197,64.1282452364,64.6489992883,65.2225878731,65.7959019498,66.333059194,66.7769029936,67.1331485952,67.4080089374,67.6539006475,67.8385358571,,
Turkmenistan,TKM,FALSE,Europe & Central Asia,Upper middle income,54.4586829268,54.871195122,55.287195122,55.7057073171,56.1227317073,56.5352439024,56.9372682927,57.3252926829,57.693804878,58.0393170732,58.3578292683,58.6453170732,58.903804878,59.1402926829,59.3592682927,59.5732439024,59.794195122,60.0316341463,60.2885853659,60.5655365854,60.8605609756,61.1692439024,61.4780731707,61.7725365854,62.0445365854,62.2764146341,62.4534146341,62.5744390244,62.6429268293,62.6704390244,62.6741463415,62.6782926829,62.7061463415,62.7713658537,62.8805609756,63.0302439024,63.2098292683,63.4001219512,63.5824634146,63.7512195122,63.8992926829,64.026097561,64.1376097561,64.2403902439,64.3374390244,64.4323658537,64.531804878,64.6388292683,64.7560731707,64.8835365854,65.0212439024,65.1656097561,65.3115853659,65.4565609756,65.5985365854,,
Brazil,BRA,FALSE,Latin America & Caribbean,Upper middle income,54.2054634146,54.7187073171,55.2356585366,55.7513902439,56.2629512195,56.7673658537,57.2656829268,57.7579268293,58.2406829268,58.7080243902,59.1505853659,59.558,59.924804878,60.2515121951,60.541097561,60.8005121951,61.0391219512,61.2708292683,61.5064634146,61.7549756098,62.0202926829,62.3043658537,62.6022439024,62.9114634146,63.2320731707,63.5625609756,63.9004634146,64.2458292683,64.5982195122,64.961195122,65.3403170732,65.7426829268,66.171804878,66.6276829268,67.1068292683,67.603195122,68.1097317073,68.6163902439,69.113097561,69.5912926829,70.0419756098,70.4596097561,70.8452439024,71.2018780488,71.532,71.8396341463,72.1317317073,72.4148292683,72.6954146341,72.9780243902,73.2641463415,73.5523414634,73.8395853659,74.1224390244,74.4018780488,,
Pacific island small states,PSS,FALSE,,,53.6699876392,54.1402605893,54.6077833111,55.0700880178,55.5256960362,55.9728754887,56.4139145913,56.8492363783,57.2781922158,57.6996114669,58.1132982919,58.5180060135,58.9141601162,59.3016379228,59.6813244856,60.053873979,60.4193355092,60.7751637752,61.1185645008,61.4456747364,61.7457646387,62.0086000141,62.2309080744,62.4150050189,62.5652615624,62.6962627905,62.8252681612,63.2121125869,63.1474470179,63.3657172082,63.6785327482,63.9282304449,64.2485093207,64.5726114264,64.8923581595,65.2682219372,65.5066510544,65.8073513684,66.1089461452,66.4396420169,66.7054497846,66.9990672922,67.2816592401,67.5529362669,67.8118942172,68.0684161278,68.2905496959,68.513095791,68.7277456984,68.9363470057,69.1400250858,69.3396258431,69.5354814265,69.7283633162,69.9190322185,,
Ecuador,ECU,FALSE,Latin America & Caribbean,Upper middle income,53.215,53.8202926829,54.3875365854,54.910195122,55.3872926829,55.8208292683,56.2193414634,56.5998292683,56.9773170732,57.3637560976,57.7701219512,58.2043902439,58.6664878049,59.1554146341,59.672195122,60.2128536585,60.7734634146,61.3465609756,61.925195122,62.506902439,63.092195122,63.6840487805,64.2854390244,64.8963170732,65.512195122,66.1275365854,66.7373170732,67.3340487805,67.9132195122,68.4683414634,68.9953658537,69.4932682927,69.9635853659,70.4088292683,70.8290487805,71.2268292683,71.6047317073,71.9643170732,72.3081463415,72.6352439024,72.9441707317,73.2304390244,73.492,73.727804878,73.9423170732,74.1379756098,74.3202195122,74.4950243902,74.6678292683,74.8446097561,75.029804878,75.2264390244,75.433,75.6485121951,75.8724878049,,
"Korea, Rep.",KOR,TRUE,East Asia & Pacific,High income,53.0013170732,53.7362439024,54.484097561,55.245902439,56.0216341463,56.8212439024,57.6577073171,58.5300243902,59.4276829268,60.3317317073,62.0358536585,62.4436585366,62.8414634146,63.2295121951,63.5975609756,63.9558536585,64.3041463415,64.6475609756,64.976097561,65.2946341463,65.8092682927,66.3092682927,66.7841463415,67.2392682927,67.9034146341,68.5329268293,69.1836585366,69.8092682927,70.3392682927,70.8595121951,71.2997560976,71.7302439024,72.2004878049,72.6819512195,73.0431707317,73.3943902439,73.8312195122,74.247804878,74.6802439024,75.3734146341,75.8353658537,76.3419512195,76.8390243902,77.2502439024,77.8465853659,78.4326829268,78.9692682927,79.3495121951,79.8326829268,80.2973170732,80.5512195122,80.9670731707,81.2134146341,81.7051219512,82.1558536585,,
